time;tägliche Erkrankungen;Timestamp
12.04.2020;109;2020-12-22T22:02:00
13.04.2020;89;2020-12-22T22:02:00
14.04.2020;147;2020-12-22T22:02:00
15.04.2020;120;2020-12-22T22:02:00
16.04.2020;127;2020-12-22T22:02:00
17.04.2020;97;2020-12-22T22:02:00
18.04.2020;62;2020-12-22T22:02:00
19.04.2020;48;2020-12-22T22:02:00
20.04.2020;60;2020-12-22T22:02:00
21.04.2020;63;2020-12-22T22:02:00
22.04.2020;81;2020-12-22T22:02:00
23.04.2020;63;2020-12-22T22:02:00
24.04.2020;83;2020-12-22T22:02:00
25.04.2020;58;2020-12-22T22:02:00
26.04.2020;35;2020-12-22T22:02:00
27.04.2020;65;2020-12-22T22:02:00
28.04.2020;52;2020-12-22T22:02:00
29.04.2020;55;2020-12-22T22:02:00
30.04.2020;65;2020-12-22T22:02:00
01.05.2020;30;2020-12-22T22:02:00
02.05.2020;32;2020-12-22T22:02:00
03.05.2020;16;2020-12-22T22:02:00
04.05.2020;26;2020-12-22T22:02:00
05.05.2020;45;2020-12-22T22:02:00
06.05.2020;53;2020-12-22T22:02:00
07.05.2020;34;2020-12-22T22:02:00
08.05.2020;47;2020-12-22T22:02:00
09.05.2020;38;2020-12-22T22:02:00
10.05.2020;11;2020-12-22T22:02:00
11.05.2020;73;2020-12-22T22:02:00
12.05.2020;38;2020-12-22T22:02:00
13.05.2020;61;2020-12-22T22:02:00
14.05.2020;43;2020-12-22T22:02:00
15.05.2020;81;2020-12-22T22:02:00
16.05.2020;17;2020-12-22T22:02:00
17.05.2020;26;2020-12-22T22:02:00
18.05.2020;46;2020-12-22T22:02:00
19.05.2020;52;2020-12-22T22:02:00
20.05.2020;45;2020-12-22T22:02:00
21.05.2020;27;2020-12-22T22:02:00
22.05.2020;31;2020-12-22T22:02:00
23.05.2020;27;2020-12-22T22:02:00
24.05.2020;32;2020-12-22T22:02:00
25.05.2020;26;2020-12-22T22:02:00
26.05.2020;27;2020-12-22T22:02:00
27.05.2020;34;2020-12-22T22:02:00
28.05.2020;29;2020-12-22T22:02:00
29.05.2020;29;2020-12-22T22:02:00
30.05.2020;46;2020-12-22T22:02:00
31.05.2020;5;2020-12-22T22:02:00
01.06.2020;18;2020-12-22T22:02:00
02.06.2020;16;2020-12-22T22:02:00
03.06.2020;36;2020-12-22T22:02:00
04.06.2020;34;2020-12-22T22:02:00
05.06.2020;60;2020-12-22T22:02:00
06.06.2020;19;2020-12-22T22:02:00
07.06.2020;43;2020-12-22T22:02:00
08.06.2020;29;2020-12-22T22:02:00
09.06.2020;15;2020-12-22T22:02:00
10.06.2020;36;2020-12-22T22:02:00
11.06.2020;21;2020-12-22T22:02:00
12.06.2020;32;2020-12-22T22:02:00
13.06.2020;18;2020-12-22T22:02:00
14.06.2020;23;2020-12-22T22:02:00
15.06.2020;56;2020-12-22T22:02:00
16.06.2020;10;2020-12-22T22:02:00
17.06.2020;24;2020-12-22T22:02:00
18.06.2020;47;2020-12-22T22:02:00
19.06.2020;54;2020-12-22T22:02:00
20.06.2020;19;2020-12-22T22:02:00
21.06.2020;37;2020-12-22T22:02:00
22.06.2020;30;2020-12-22T22:02:00
23.06.2020;42;2020-12-22T22:02:00
24.06.2020;30;2020-12-22T22:02:00
25.06.2020;50;2020-12-22T22:02:00
26.06.2020;66;2020-12-22T22:02:00
27.06.2020;62;2020-12-22T22:02:00
28.06.2020;65;2020-12-22T22:02:00
29.06.2020;46;2020-12-22T22:02:00
30.06.2020;108;2020-12-22T22:02:00
01.07.2020;84;2020-12-22T22:02:00
02.07.2020;97;2020-12-22T22:02:00
03.07.2020;125;2020-12-22T22:02:00
04.07.2020;116;2020-12-22T22:02:00
05.07.2020;77;2020-12-22T22:02:00
06.07.2020;67;2020-12-22T22:02:00
07.07.2020;96;2020-12-22T22:02:00
08.07.2020;102;2020-12-22T22:02:00
09.07.2020;92;2020-12-22T22:02:00
10.07.2020;92;2020-12-22T22:02:00
11.07.2020;109;2020-12-22T22:02:00
12.07.2020;53;2020-12-22T22:02:00
13.07.2020;98;2020-12-22T22:02:00
14.07.2020;125;2020-12-22T22:02:00
15.07.2020;125;2020-12-22T22:02:00
16.07.2020;168;2020-12-22T22:02:00
17.07.2020;137;2020-12-22T22:02:00
18.07.2020;77;2020-12-22T22:02:00
19.07.2020;89;2020-12-22T22:02:00
20.07.2020;98;2020-12-22T22:02:00
21.07.2020;139;2020-12-22T22:02:00
22.07.2020;170;2020-12-22T22:02:00
23.07.2020;129;2020-12-22T22:02:00
24.07.2020;150;2020-12-22T22:02:00
25.07.2020;125;2020-12-22T22:02:00
26.07.2020;98;2020-12-22T22:02:00
27.07.2020;112;2020-12-22T22:02:00
28.07.2020;165;2020-12-22T22:02:00
29.07.2020;104;2020-12-22T22:02:00
30.07.2020;201;2020-12-22T22:02:00
31.07.2020;128;2020-12-22T22:02:00
01.08.2020;62;2020-12-22T22:02:00
02.08.2020;83;2020-12-22T22:02:00
03.08.2020;88;2020-12-22T22:02:00
04.08.2020;106;2020-12-22T22:02:00
05.08.2020;163;2020-12-22T22:02:00
06.08.2020;133;2020-12-22T22:02:00
07.08.2020;107;2020-12-22T22:02:00
08.08.2020;104;2020-12-22T22:02:00
09.08.2020;82;2020-12-22T22:02:00
10.08.2020;164;2020-12-22T22:02:00
11.08.2020;202;2020-12-22T22:02:00
12.08.2020;198;2020-12-22T22:02:00
13.08.2020;257;2020-12-22T22:02:00
14.08.2020;343;2020-12-22T22:02:00
15.08.2020;177;2020-12-22T22:02:00
16.08.2020;166;2020-12-22T22:02:00
17.08.2020;282;2020-12-22T22:02:00
18.08.2020;312;2020-12-22T22:02:00
19.08.2020;423;2020-12-22T22:02:00
20.08.2020;399;2020-12-22T22:02:00
21.08.2020;340;2020-12-22T22:02:00
22.08.2020;265;2020-12-22T22:02:00
23.08.2020;215;2020-12-22T22:02:00
24.08.2020;231;2020-12-22T22:02:00
25.08.2020;377;2020-12-22T22:02:00
26.08.2020;364;2020-12-22T22:02:00
27.08.2020;272;2020-12-22T22:02:00
28.08.2020;410;2020-12-22T22:02:00
29.08.2020;220;2020-12-22T22:02:00
30.08.2020;297;2020-12-22T22:02:00
31.08.2020;226;2020-12-22T22:02:00
01.09.2020;323;2020-12-22T22:02:00
02.09.2020;476;2020-12-22T22:02:00
03.09.2020;401;2020-12-22T22:02:00
04.09.2020;403;2020-12-22T22:02:00
05.09.2020;220;2020-12-22T22:02:00
06.09.2020;309;2020-12-22T22:02:00
07.09.2020;537;2020-12-22T22:02:00
08.09.2020;610;2020-12-22T22:02:00
09.09.2020;735;2020-12-22T22:02:00
10.09.2020;684;2020-12-22T22:02:00
11.09.2020;974;2020-12-22T22:02:00
12.09.2020;447;2020-12-22T22:02:00
13.09.2020;472;2020-12-22T22:02:00
14.09.2020;886;2020-12-22T22:02:00
15.09.2020;839;2020-12-22T22:02:00
16.09.2020;906;2020-12-22T22:02:00
17.09.2020;906;2020-12-22T22:02:00
18.09.2020;960;2020-12-22T22:02:00
19.09.2020;717;2020-12-22T22:02:00
20.09.2020;521;2020-12-22T22:02:00
21.09.2020;692;2020-12-22T22:02:00
22.09.2020;754;2020-12-22T22:02:00
23.09.2020;901;2020-12-22T22:02:00
24.09.2020;737;2020-12-22T22:02:00
25.09.2020;803;2020-12-22T22:02:00
26.09.2020;680;2020-12-22T22:02:00
27.09.2020;648;2020-12-22T22:02:00
28.09.2020;747;2020-12-22T22:02:00
29.09.2020;798;2020-12-22T22:02:00
30.09.2020;938;2020-12-22T22:02:00
01.10.2020;951;2020-12-22T22:02:00
02.10.2020;1021;2020-12-22T22:02:00
03.10.2020;793;2020-12-22T22:02:00
04.10.2020;807;2020-12-22T22:02:00
05.10.2020;1002;2020-12-22T22:02:00
06.10.2020;1141;2020-12-22T22:02:00
07.10.2020;1362;2020-12-22T22:02:00
08.10.2020;1231;2020-12-22T22:02:00
09.10.2020;1232;2020-12-22T22:02:00
10.10.2020;1013;2020-12-22T22:02:00
11.10.2020;977;2020-12-22T22:02:00
12.10.2020;1178;2020-12-22T22:02:00
13.10.2020;1430;2020-12-22T22:02:00
14.10.2020;1522;2020-12-22T22:02:00
15.10.2020;1529;2020-12-22T22:02:00
16.10.2020;1759;2020-12-22T22:02:00
17.10.2020;1466;2020-12-22T22:02:00
18.10.2020;1286;2020-12-22T22:02:00
19.10.2020;1806;2020-12-22T22:02:00
20.10.2020;2023;2020-12-22T22:02:00
21.10.2020;2730;2020-12-22T22:02:00
22.10.2020;3192;2020-12-22T22:02:00
23.10.2020;3241;2020-12-22T22:02:00
24.10.2020;3186;2020-12-22T22:02:00
25.10.2020;2552;2020-12-22T22:02:00
26.10.2020;2735;2020-12-22T22:02:00
27.10.2020;4103;2020-12-22T22:02:00
28.10.2020;4224;2020-12-22T22:02:00
29.10.2020;5313;2020-12-22T22:02:00
30.10.2020;5391;2020-12-22T22:02:00
31.10.2020;4683;2020-12-22T22:02:00
01.11.2020;4290;2020-12-22T22:02:00
02.11.2020;5088;2020-12-22T22:02:00
03.11.2020;6208;2020-12-22T22:02:00
04.11.2020;7097;2020-12-22T22:02:00
05.11.2020;6841;2020-12-22T22:02:00
06.11.2020;7450;2020-12-22T22:02:00
07.11.2020;6062;2020-12-22T22:02:00
08.11.2020;5167;2020-12-22T22:02:00
09.11.2020;6433;2020-12-22T22:02:00
10.11.2020;7666;2020-12-22T22:02:00
11.11.2020;9136;2020-12-22T22:02:00
12.11.2020;8312;2020-12-22T22:02:00
13.11.2020;7104;2020-12-22T22:02:00
14.11.2020;5048;2020-12-22T22:02:00
15.11.2020;4478;2020-12-22T22:02:00
16.11.2020;6356;2020-12-22T22:02:00
17.11.2020;7439;2020-12-22T22:02:00
18.11.2020;6897;2020-12-22T22:02:00
19.11.2020;6334;2020-12-22T22:02:00
20.11.2020;6331;2020-12-22T22:02:00
21.11.2020;4535;2020-12-22T22:02:00
22.11.2020;2838;2020-12-22T22:02:00
23.11.2020;4978;2020-12-22T22:02:00
24.11.2020;5658;2020-12-22T22:02:00
25.11.2020;4994;2020-12-22T22:02:00
26.11.2020;4843;2020-12-22T22:02:00
27.11.2020;4262;2020-12-22T22:02:00
28.11.2020;3407;2020-12-22T22:02:00
29.11.2020;2503;2020-12-22T22:02:00
30.11.2020;3597;2020-12-22T22:02:00
01.12.2020;3719;2020-12-22T22:02:00
02.12.2020;3839;2020-12-22T22:02:00
03.12.2020;3403;2020-12-22T22:02:00
04.12.2020;3559;2020-12-22T22:02:00
05.12.2020;2482;2020-12-22T22:02:00
06.12.2020;2039;2020-12-22T22:02:00
07.12.2020;2648;2020-12-22T22:02:00
08.12.2020;2540;2020-12-22T22:02:00
09.12.2020;2691;2020-12-22T22:02:00
10.12.2020;2839;2020-12-22T22:02:00
11.12.2020;3236;2020-12-22T22:02:00
12.12.2020;2689;2020-12-22T22:02:00
13.12.2020;2505;2020-12-22T22:02:00
14.12.2020;2537;2020-12-22T22:02:00
15.12.2020;2312;2020-12-22T22:02:00
16.12.2020;2133;2020-12-22T22:02:00
17.12.2020;1981;2020-12-22T22:02:00
18.12.2020;2015;2020-12-22T22:02:00
19.12.2020;1390;2020-12-22T22:02:00
20.12.2020;1209;2020-12-22T22:02:00
21.12.2020;1853;2020-12-22T22:02:00
